review,tokenized,rating_cleaned,sentiment
"Finally received the phone, the best birthday gift for grandma, stylish and generous, affordable, easy to operate, good photo effect, worth buying.","['finally', 'receive', 'phone', 'best', 'birthday', 'gift', 'grand', 'stylish', 'generous', 'affordable', 'easy', 'operate', 'good', 'photo', 'effect', 'worth', 'buy']",5,positive
"The camera on this phone is powerful, and the night mode is especially good, taking pictures like a professional camera. The colors are richer, the contrast is higher, and the viewing experience is on a higher level.","['camera', 'phone', 'powerful', 'night', 'mode', 'especially', 'good', 'take', 'picture', 'like', 'professional', 'camera', 'color', 'richer', 'contrast', 'high', 'view', 'experience', 'high', 'level']",5,positive
"Love this phone, the battery is great, the camera is pretty good, and it's cheap and has a lot of storage","['love', 'phone', 'battery', 'great', 'camera', 'pretty', 'good', 'cheap', 'lot', 'storage']",5,positive
"The capture function of the cell phone is really powerful, easy to capture the wonderful moments in life, so that good memories are no longer missed.","['capture', 'function', 'cell', 'phone', 'really', 'powerful', 'easy', 'capture', 'wonderful', 'moment', 'life', 'good', 'memory', 'longer', 'miss']",5,positive
"The phone has a unique design and looks great in your hand. Amazing phone quality, not to mention picture quality and storage space. Excellent features, long battery life and perfect charging. Highly recommended!","['phone', 'unique', 'design', 'look', 'great', 'hand', 'amaze', 'phone', 'quality', 'mention', 'picture', 'quality', 'storage', 'space', 'excellent', 'feature', 'long', 'battery', 'life', 'perfect', 'charge', 'highly', 'recommend']",5,positive
"This phone has a sleek and smooth design, and the phone is very durable, the camera is great, the battery life is long, and the phone charges quickly.","['phone', 'sleek', 'smooth', 'design', 'phone', 'durable', 'camera', 'great', 'battery', 'life', 'long', 'phone', 'charge', 'quickly']",5,positive
"The quality of the phone is very good, surprisingly excellent! The display effect is delicate and very clear, no lag, runs fast and smooth. The photos are also very clear, charging speed is very fast, the battery capacity is large, enough to use a day .","['quality', 'phone', 'good', 'surprisingly', 'excellent', 'display', 'effect', 'delicate', 'clear', 'lag', 'run', 'fast', 'smooth', 'photo', 'also', 'clear', 'charge', 'speed', 'fast', 'battery', 'capacity', 'large', 'enough', 'use', 'day']",5,positive
I loved this device! I purchased this for myself and i’m in love with it. Everything came out like new and did not have a single issue. The money is definitely worth it. I totally recommend it to anybody who wants this device!,"['love', 'device', 'purchase', 'i', '’', 'm', 'love', 'everything', 'come', 'like', 'new', 'single', 'issue', 'money', 'definitely', 'worth', 'totally', 'recommend', 'anybody', 'want', 'device']",5,positive
"The camera on this phone it's fantastic, very versatile, and the video stabilization is almost optimal. Also the color and clarity of its screen is very good","['camera', 'phone', 'fantastic', 'versatile', 'video', 'stabilization', 'almost', 'optimal', 'also', 'color', 'clarity', 'screen', 'good']",5,positive
It looks good. No scratches. Was fast to changed from my phone. Works great and battery was 100% good. Looks like it was barely used. Great value for what i received.,"['looks', 'good', 'scratch', 'fast', 'change', 'phone', 'work', 'great', 'battery', 'good', 'look', 'like', 'barely', 'use', 'great', 'value', 'receive']",5,positive
"Perfect, almost fast shipping said that  it would come on a Monday came on a Friday before, everything works well, got everything that I ordered. Overall good experience with this seller.","['perfect', 'almost', 'fast', 'shipping', 'say', 'would', 'come', 'monday', 'come', 'friday', 'everything', 'work', 'well', 'get', 'everything', 'order', 'overall', 'good', 'experience', 'seller']",5,positive
The operating experience of the phone is humanized and easy to use. Night shots are crisp and detailed. Screen brightness is automatically adjusted to protect your eyes.,"['operate', 'experience', 'phone', 'romanize', 'easy', 'use', 'night', 'shot', 'crisp', 'detailed', 'screen', 'brightness', 'automatically', 'adjust', 'protect', 'eye']",5,positive
"The screen on this phone, with its expressive colors and high contrast, is extremely visually appealing, providing users with an immersive viewing experience.","['screen', 'phone', 'expressive', 'color', 'high', 'contrast', 'extremely', 'visually', 'appeal', 'provide', 'user', 'immersive', 'view', 'experience']",5,positive
"Nice phone, excellent performance, easy data transfer, loud and clear speakers, and great picture taking features!","['nice', 'phone', 'excellent', 'performance', 'easy', 'data', 'transfer', 'loud', 'clear', 'speaker', 'great', 'picture', 'take', 'feature']",5,positive
"I love this phone, it comes with a case,  charger,  earphones,  and a screen protector installed. For the performance and price ratio is impressive. I will recommend this phone to my close friends to buy this phone.","['love', 'phone', 'come', 'case', 'charger', 'headphone', 'screen', 'protector', 'instal', 'performance', 'price', 'ratio', 'impressive', 'recommend', 'phone', 'close', 'friend', 'buy', 'phone']",5,positive
I bought this phone for my daughter for her birthday thinking it was the I-phone14 pro max whenever she opened the box to find out it was a scam she was very disappointed I don’t recommend buying this because this is an android phone NOT AN APPLE,"['buy', 'phone', 'daughter', 'birthday', 'think', 'iphone', 'pro', 'max', 'whenever', 'open', 'box', 'find', 'scam', 'disappointed', 'don', '’', 't', 'recommend', 'buy', 'android', 'phone', 'apple']",1,negative
Use the product description/title correctly and honestly.. there's no reason this phone should come up when someone is searching for an iPhone.. very deceptive and misleading. This is an Android.,"['use', 'product', 'descriptiontitle', 'correctly', 'honestly', 'theres', 'reason', 'phone', 'come', 'someone', 'search', 'iphone', 'deceptive', 'misleading', 'android']",1,negative
easy and quick,"['easy', 'quick']",5,positive
It was a waste of money.. I add service to the phone and the next 20min the phone just went blank and never cut back on just flashed welcome.. now I have a service and no phone,"['waste', 'money', 'add', 'service', 'phone', 'next', 'min', 'phone', 'go', 'blank', 'never', 'cut', 'back', 'clashed', 'welcome', 'service', 'phone']",1,negative
I would like to return this item. It's not a iPhone it's an android. So yeah I would like to return it.,"['would', 'like', 'return', 'item', 'iphone', 'android', 'yeah', 'would', 'like', 'return']",1,negative
Originally selected it said it was a i-14 and it came up when I did a search for a apple. This is an Android phone read everything about the description it said it was an Android but the phone is crap it's a heavy paper weight. it's slow and you don't get the opportunity to get certain games on play.,"['originally', 'select', 'say', 'come', 'search', 'apple', 'android', 'phone', 'read', 'everything', 'description', 'say', 'android', 'phone', 'crap', 'heavy', 'paper', 'weight', 'slow', 'get', 'opportunity', 'get', 'certain', 'game', 'play']",1,negative
"It's a scam! It's not an iPhone,  its an old slow android phone.  Don't waste your money!!! Wish I could have given zero stars.","['scam', 'iphone', 'old', 'slow', 'android', 'phone', 'waste', 'money', 'wish', 'could', 'give', 'zero', 'star']",1,negative
It was not what we thought it was I thought it was iPhone 14 Pro Max I don't know what this is,"['think', 'think', 'iphone', 'pro', 'max', 'know']",1,negative
First of all it comes up as iPhone and it’s an android  everything on the phone looks  like it’s an iPhone but It’s not I would not recommend this seller ever false advertisement,"['first', 'come', 'iphone', 'it', '’', 's', 'android', 'everything', 'phone', 'look', 'like', 'it', '’', 's', 'iphone', 'it', '’', 's', 'would', 'recommend', 'seller', 'ever', 'false', 'advertisement']",1,negative
This is no IPhone. Very Deceptive. If I could give negative stars I would. Still was going to keep it and the phone still wouldn’t work. Please read all reviews before wasting time and money.,"['iphone', 'deceptive', 'could', 'give', 'negative', 'star', 'would', 'still', 'go', 'keep', 'phone', 'still', 'wouldn', '’', 't', 'work', 'please', 'read', 'review', 'waste', 'time', 'money']",1,negative
Esto es una estafa mejor me compro un motorola eslo mismo,"['est', 'e', 'una', 'staff', 'mejor', 'compare', 'un', 'motorola', 'selo', 'mismo']",1,negative
"I just received this phone and so far I really like it, the weight is perfect doesn't feel cheaply made, nice big screen. Will update if any issues later","['receive', 'phone', 'far', 'really', 'like', 'weight', 'perfect', 'feel', 'cheaply', 'make', 'nice', 'big', 'screen', 'update', 'issue', 'later']",5,positive
These phones are iphones with iphones icons but when you power on they are androids. you cannot facetime or do anything that you would with an iphone. everything has to be done through google play. very disappointed. this is has android technology,"['phone', 'phone', 'phone', 'icon', 'power', 'android', 'can', 'not', 'peacetime', 'anything', 'would', 'iphone', 'everything', 'do', 'google', 'play', 'disappoint', 'android', 'technology']",1,negative
Everything the phone isn’t a really good phone and the return process wasn’t fair I didn’t have enough time to return it and now my daughter stuck with it,"['everything', 'phone', 'isn', '’', 't', 'really', 'good', 'phone', 'return', 'process', 'wasn', '’', 't', 'fair', 'didn', '’', 't', 'enough', 'time', 'return', 'daughter', 'stuck']",1,negative
Verizon told me this couldn’t be hooked up. Wasn’t even a phone????? This is what they said. Do don’t waste your money,"['verizon', 'tell', 'couldn', '’', 't', 'hook', 'wasn', '’', 't', 'even', 'phone', 'say', 'don', '’', 't', 'waste', 'money']",1,negative
"Waste  of money it doesn't work, it won't stay charged nor mobile network","['waste', 'money', 'work', 'stay', 'charge', 'mobile', 'network']",1,negative
Is a scam phone is not even working,"['scam', 'phone', 'even', 'work']",1,negative
I give a 0 false advertising this not a Iphone 14,"['give', 'false', 'advertising', 'iphone']",1,negative
Terrible it’s a android lol,"['terrible', 'it', '’', 's', 'android', 'laugh', 'loud']",1,negative
